2026/09/03 23:25:14.786, 50.09 W, 600.00 W, 180 MHz, 7001 MHz, 36, 0 %
2026/09/03 23:25:57.639, 382.48 W, 600.00 W, 2775 MHz, 15368 MHz, 48, 99 %
2026/09/03 23:25:58.640, 314.82 W, 600.00 W, 2782 MHz, 15368 MHz, 46, 99 %
2026/09/03 23:25:59.642, 274.61 W, 600.00 W, 2775 MHz, 15368 MHz, 53, 100 %
2026/09/03 23:26:00.643, 514.20 W, 600.00 W, 2707 MHz, 15368 MHz, 53, 99 %
2026/09/03 23:26:01.643, 322.59 W, 600.00 W, 2775 MHz, 15368 MHz, 53, 99 %
2026/09/03 23:26:02.646, 326.53 W, 600.00 W, 2775 MHz, 15368 MHz, 51, 99 %
2026/09/03 23:26:03.647, 312.72 W, 600.00 W, 2707 MHz, 15368 MHz, 56, 100 %
2026/09/03 23:26:04.648, 302.74 W, 600.00 W, 2790 MHz, 15368 MHz, 50, 99 %
2026/09/03 23:26:05.648, 228.99 W, 600.00 W, 2805 MHz, 15368 MHz, 45, 0 %
2026/09/03 23:26:06.649, 137.79 W, 600.00 W, 2835 MHz, 15368 MHz, 46, 24 %
2026/09/03 23:26:07.649, 164.84 W, 600.00 W, 2767 MHz, 15368 MHz, 46, 24 %
2026/09/03 23:26:08.650, 158.89 W, 600.00 W, 2760 MHz, 15368 MHz, 46, 24 %
2026/09/03 23:26:09.651, 161.73 W, 600.00 W, 2760 MHz, 15368 MHz, 46, 24 %
2026/09/03 23:26:10.651, 161.91 W, 600.00 W, 2760 MHz, 15368 MHz, 47, 25 %
2026/09/03 23:26:11.652, 162.78 W, 600.00 W, 2760 MHz, 15368 MHz, 46, 24 %
2026/09/03 23:26:12.653, 161.34 W, 600.00 W, 2752 MHz, 15368 MHz, 47, 24 %
2026/09/03 23:26:13.654, 162.11 W, 600.00 W, 2760 MHz, 15368 MHz, 46, 24 %
2026/09/03 23:26:14.655, 135.93 W, 600.00 W, 2647 MHz, 15368 MHz, 45, 45 %
2026/09/03 23:26:15.655, 91.09 W, 600.00 W, 2610 MHz, 15368 MHz, 44, 0 %
2026/09/03 23:26:16.656, 90.98 W, 600.00 W, 2610 MHz, 15368 MHz, 44, 43 %
2026/09/03 23:26:17.657, 309.90 W, 600.00 W, 2722 MHz, 15368 MHz, 56, 100 %
2026/09/03 23:26:18.657, 469.69 W, 600.00 W, 2737 MHz, 15368 MHz, 52, 99 %
2026/09/03 23:26:19.658, 320.72 W, 600.00 W, 2775 MHz, 15368 MHz, 53, 99 %
2026/09/03 23:26:20.659, 314.90 W, 600.00 W, 2775 MHz, 15368 MHz, 49, 41 %
2026/09/03 23:26:21.660, 293.39 W, 600.00 W, 2722 MHz, 15368 MHz, 58, 100 %
2026/09/03 23:26:22.661, 495.53 W, 600.00 W, 2715 MHz, 15368 MHz, 56, 100 %
2026/09/03 23:26:23.661, 327.77 W, 600.00 W, 2767 MHz, 15368 MHz, 56, 99 %
2026/09/03 23:26:24.662, 329.79 W, 600.00 W, 2775 MHz, 15368 MHz, 55, 99 %
2026/09/03 23:26:25.663, 330.92 W, 600.00 W, 2670 MHz, 15368 MHz, 60, 100 %
2026/09/03 23:26:26.663, 280.19 W, 600.00 W, 2782 MHz, 15368 MHz, 53, 100 %
2026/09/03 23:26:27.666, 218.26 W, 600.00 W, 2820 MHz, 15368 MHz, 49, 43 %
2026/09/03 23:26:28.666, 145.63 W, 600.00 W, 2835 MHz, 15368 MHz, 50, 25 %
2026/09/03 23:26:29.667, 167.98 W, 600.00 W, 2760 MHz, 15368 MHz, 50, 25 %
2026/09/03 23:26:30.667, 162.49 W, 600.00 W, 2760 MHz, 15368 MHz, 49, 24 %
2026/09/03 23:26:31.668, 164.74 W, 600.00 W, 2760 MHz, 15368 MHz, 49, 25 %
2026/09/03 23:26:32.668, 164.95 W, 600.00 W, 2760 MHz, 15368 MHz, 49, 23 %
2026/09/03 23:26:33.669, 164.35 W, 600.00 W, 2760 MHz, 15368 MHz, 49, 24 %
2026/09/03 23:26:34.669, 164.90 W, 600.00 W, 2760 MHz, 15368 MHz, 49, 24 %
2026/09/03 23:26:35.670, 164.27 W, 600.00 W, 2760 MHz, 15368 MHz, 50, 24 %
2026/09/03 23:26:36.671, 128.02 W, 600.00 W, 2610 MHz, 15368 MHz, 48, 0 %
2026/09/03 23:26:37.671, 93.62 W, 600.00 W, 2610 MHz, 15368 MHz, 47, 0 %
2026/09/03 23:26:38.672, 93.15 W, 600.00 W, 2610 MHz, 15368 MHz, 47, 0 %
2026/09/03 23:26:39.672, 357.86 W, 600.00 W, 2707 MHz, 15368 MHz, 60, 100 %
2026/09/03 23:26:40.673, 451.58 W, 600.00 W, 2760 MHz, 15368 MHz, 55, 99 %
2026/09/03 23:26:41.674, 321.35 W, 600.00 W, 2767 MHz, 15368 MHz, 54, 99 %
2026/09/03 23:26:42.674, 298.99 W, 600.00 W, 2767 MHz, 15368 MHz, 51, 0 %
2026/09/03 23:26:43.675, 346.18 W, 600.00 W, 2707 MHz, 15368 MHz, 61, 100 %
2026/09/03 23:26:44.676, 483.17 W, 600.00 W, 2745 MHz, 15368 MHz, 58, 99 %
2026/09/03 23:26:45.677, 327.65 W, 600.00 W, 2767 MHz, 15368 MHz, 58, 99 %
2026/09/03 23:26:46.677, 322.55 W, 600.00 W, 2767 MHz, 15368 MHz, 53, 27 %
2026/09/03 23:26:47.678, 292.49 W, 600.00 W, 2722 MHz, 15368 MHz, 62, 100 %
2026/09/03 23:26:48.678, 522.85 W, 600.00 W, 2692 MHz, 15368 MHz, 59, 99 %
2026/09/03 23:26:49.679, 335.84 W, 600.00 W, 2767 MHz, 15368 MHz, 60, 99 %
2026/09/03 23:26:50.680, 335.70 W, 600.00 W, 2760 MHz, 15368 MHz, 57, 99 %
2026/09/03 23:26:51.681, 244.37 W, 600.00 W, 2835 MHz, 15368 MHz, 59, 100 %
2026/09/03 23:26:52.681, 548.75 W, 600.00 W, 2670 MHz, 15368 MHz, 64, 100 %
2026/09/03 23:26:53.682, 377.80 W, 600.00 W, 2760 MHz, 15368 MHz, 57, 99 %
2026/09/03 23:26:54.683, 337.14 W, 600.00 W, 2760 MHz, 15368 MHz, 57, 99 %
2026/09/03 23:26:55.684, 264.37 W, 600.00 W, 2827 MHz, 15368 MHz, 54, 51 %
2026/09/03 23:26:56.685, 404.66 W, 600.00 W, 2685 MHz, 15368 MHz, 65, 100 %
2026/09/03 23:26:57.686, 476.25 W, 600.00 W, 2730 MHz, 15368 MHz, 62, 99 %
2026/09/03 23:26:58.687, 344.07 W, 600.00 W, 2752 MHz, 15368 MHz, 59, 99 %
2026/09/03 23:26:59.688, 352.00 W, 600.00 W, 2752 MHz, 15368 MHz, 62, 99 %
2026/09/03 23:27:00.688, 240.92 W, 600.00 W, 2820 MHz, 15368 MHz, 64, 100 %
2026/09/03 23:27:01.689, 550.86 W, 600.00 W, 2677 MHz, 15368 MHz, 67, 100 %
2026/09/03 23:27:02.690, 391.72 W, 600.00 W, 2760 MHz, 15368 MHz, 59, 100 %
2026/09/03 23:27:03.690, 353.04 W, 600.00 W, 2760 MHz, 15368 MHz, 59, 99 %
2026/09/03 23:27:04.691, 289.48 W, 600.00 W, 2805 MHz, 15368 MHz, 56, 0 %
2026/09/03 23:27:05.692, 378.32 W, 600.00 W, 2700 MHz, 15368 MHz, 67, 100 %
2026/09/03 23:27:06.693, 533.12 W, 600.00 W, 2685 MHz, 15368 MHz, 62, 99 %
2026/09/03 23:27:07.693, 354.04 W, 600.00 W, 2752 MHz, 15368 MHz, 63, 99 %
2026/09/03 23:27:08.694, 354.21 W, 600.00 W, 2760 MHz, 15368 MHz, 60, 100 %
2026/09/03 23:27:09.695, 257.01 W, 600.00 W, 2820 MHz, 15368 MHz, 56, 8 %
2026/09/03 23:27:10.696, 441.91 W, 600.00 W, 2692 MHz, 15368 MHz, 68, 100 %
2026/09/03 23:27:11.696, 511.31 W, 600.00 W, 2677 MHz, 15368 MHz, 63, 99 %
2026/09/03 23:27:12.697, 359.77 W, 600.00 W, 2752 MHz, 15368 MHz, 61, 100 %
2026/09/03 23:27:13.698, 362.06 W, 600.00 W, 2752 MHz, 15368 MHz, 66, 99 %
2026/09/03 23:27:14.699, 237.89 W, 600.00 W, 2827 MHz, 15368 MHz, 57, 0 %
2026/09/03 23:27:15.699, 458.33 W, 600.00 W, 2692 MHz, 15368 MHz, 68, 100 %
2026/09/03 23:27:16.700, 515.93 W, 600.00 W, 2677 MHz, 15368 MHz, 62, 100 %
2026/09/03 23:27:17.701, 366.91 W, 600.00 W, 2752 MHz, 15368 MHz, 66, 100 %
2026/09/03 23:27:18.702, 356.11 W, 600.00 W, 2752 MHz, 15368 MHz, 65, 99 %
2026/09/03 23:27:19.703, 261.00 W, 600.00 W, 2827 MHz, 15368 MHz, 58, 20 %
2026/09/03 23:27:20.704, 410.12 W, 600.00 W, 2692 MHz, 15368 MHz, 70, 100 %
2026/09/03 23:27:21.705, 551.52 W, 600.00 W, 2677 MHz, 15368 MHz, 70, 99 %
2026/09/03 23:27:22.706, 351.74 W, 600.00 W, 2737 MHz, 15368 MHz, 62, 99 %
2026/09/03 23:27:23.706, 366.47 W, 600.00 W, 2760 MHz, 15368 MHz, 66, 99 %
2026/09/03 23:27:24.707, 304.83 W, 600.00 W, 2782 MHz, 15368 MHz, 60, 0 %
2026/09/03 23:27:25.708, 299.11 W, 600.00 W, 2700 MHz, 15368 MHz, 69, 100 %
2026/09/03 23:27:26.709, 552.30 W, 600.00 W, 2670 MHz, 15368 MHz, 71, 100 %
2026/09/03 23:27:27.709, 411.01 W, 600.00 W, 2730 MHz, 15368 MHz, 66, 99 %
2026/09/03 23:27:28.710, 368.97 W, 600.00 W, 2737 MHz, 15368 MHz, 65, 99 %
2026/09/03 23:27:29.711, 382.56 W, 600.00 W, 2730 MHz, 15368 MHz, 64, 100 %
2026/09/03 23:27:30.711, 201.19 W, 600.00 W, 2827 MHz, 15368 MHz, 69, 100 %
2026/09/03 23:27:31.712, 533.68 W, 600.00 W, 2677 MHz, 15368 MHz, 71, 100 %
2026/09/03 23:27:32.713, 498.62 W, 600.00 W, 2715 MHz, 15368 MHz, 70, 100 %
2026/09/03 23:27:33.714, 357.58 W, 600.00 W, 2730 MHz, 15368 MHz, 64, 100 %
2026/09/03 23:27:34.715, 370.91 W, 600.00 W, 2737 MHz, 15368 MHz, 64, 100 %
2026/09/03 23:27:35.715, 277.90 W, 600.00 W, 2827 MHz, 15368 MHz, 61, 45 %
2026/09/03 23:27:36.716, 343.64 W, 600.00 W, 2677 MHz, 15368 MHz, 70, 100 %
2026/09/03 23:27:37.717, 548.51 W, 600.00 W, 2662 MHz, 15368 MHz, 72, 100 %
2026/09/03 23:27:38.718, 423.62 W, 600.00 W, 2737 MHz, 15368 MHz, 65, 99 %
2026/09/03 23:27:39.719, 380.20 W, 600.00 W, 2722 MHz, 15368 MHz, 69, 99 %
2026/09/03 23:27:40.719, 380.45 W, 600.00 W, 2730 MHz, 15368 MHz, 65, 99 %
2026/09/03 23:27:41.720, 187.22 W, 600.00 W, 2827 MHz, 15368 MHz, 61, 0 %
2026/09/03 23:27:42.721, 515.69 W, 600.00 W, 2677 MHz, 15368 MHz, 73, 100 %
2026/09/03 23:27:43.722, 539.83 W, 600.00 W, 2670 MHz, 15368 MHz, 68, 99 %
2026/09/03 23:27:44.723, 367.20 W, 600.00 W, 2730 MHz, 15368 MHz, 66, 99 %
2026/09/03 23:27:45.724, 379.08 W, 600.00 W, 2730 MHz, 15368 MHz, 71, 100 %
2026/09/03 23:27:46.724, 355.55 W, 600.00 W, 2730 MHz, 15368 MHz, 64, 0 %
2026/09/03 23:27:47.725, 213.93 W, 600.00 W, 2805 MHz, 15368 MHz, 71, 100 %
2026/09/03 23:27:48.725, 537.48 W, 600.00 W, 2662 MHz, 15368 MHz, 73, 100 %
2026/09/03 23:27:49.726, 473.09 W, 600.00 W, 2745 MHz, 15368 MHz, 68, 99 %
2026/09/03 23:27:50.726, 371.30 W, 600.00 W, 2730 MHz, 15368 MHz, 71, 100 %
2026/09/03 23:27:51.727, 368.97 W, 600.00 W, 2737 MHz, 15368 MHz, 66, 99 %
2026/09/03 23:27:52.728, 260.73 W, 600.00 W, 2820 MHz, 15368 MHz, 63, 13 %
2026/09/03 23:27:53.728, 160.36 W, 600.00 W, 2820 MHz, 15368 MHz, 63, 25 %
2026/09/03 23:27:54.729, 180.20 W, 600.00 W, 2827 MHz, 15368 MHz, 62, 25 %
2026/09/03 23:27:55.730, 178.82 W, 600.00 W, 2752 MHz, 15368 MHz, 62, 21 %
2026/09/03 23:27:56.730, 179.00 W, 600.00 W, 2760 MHz, 15368 MHz, 62, 26 %
2026/09/03 23:27:57.731, 178.42 W, 600.00 W, 2752 MHz, 15368 MHz, 62, 26 %
2026/09/03 23:27:58.731, 177.90 W, 600.00 W, 2760 MHz, 15368 MHz, 62, 25 %
2026/09/03 23:27:59.732, 175.16 W, 600.00 W, 2752 MHz, 15368 MHz, 61, 25 %
2026/09/03 23:28:00.732, 174.29 W, 600.00 W, 2745 MHz, 15368 MHz, 62, 25 %
2026/09/03 23:28:01.733, 146.10 W, 600.00 W, 2610 MHz, 15368 MHz, 59, 47 %
2026/09/03 23:28:02.733, 103.29 W, 600.00 W, 2610 MHz, 15368 MHz, 59, 0 %
2026/09/03 23:28:03.734, 102.46 W, 600.00 W, 2610 MHz, 15368 MHz, 58, 0 %
2026/09/03 23:28:04.734, 102.06 W, 600.00 W, 2610 MHz, 15368 MHz, 58, 0 %
2026/09/03 23:28:05.734, 101.62 W, 600.00 W, 2610 MHz, 15368 MHz, 58, 0 %
2026/09/03 23:28:06.735, 101.58 W, 600.00 W, 2610 MHz, 15368 MHz, 58, 0 %
2026/09/03 23:28:07.735, 101.12 W, 600.00 W, 2610 MHz, 15368 MHz, 57, 0 %
2026/09/03 23:28:08.736, 101.42 W, 600.00 W, 2610 MHz, 15368 MHz, 57, 0 %
2026/09/03 23:28:09.736, 360.68 W, 600.00 W, 2685 MHz, 15368 MHz, 68, 100 %
2026/09/03 23:28:10.737, 467.97 W, 600.00 W, 2745 MHz, 15368 MHz, 63, 99 %
2026/09/03 23:28:11.737, 333.74 W, 600.00 W, 2760 MHz, 15368 MHz, 63, 100 %
2026/09/03 23:28:12.738, 318.54 W, 600.00 W, 2745 MHz, 15368 MHz, 61, 0 %
2026/09/03 23:28:13.738, 324.33 W, 600.00 W, 2700 MHz, 15368 MHz, 70, 100 %
2026/09/03 23:28:14.739, 495.39 W, 600.00 W, 2707 MHz, 15368 MHz, 64, 100 %
2026/09/03 23:28:15.740, 338.62 W, 600.00 W, 2745 MHz, 15368 MHz, 65, 99 %
2026/09/03 23:28:16.741, 343.34 W, 600.00 W, 2745 MHz, 15368 MHz, 63, 64 %
2026/09/03 23:28:17.741, 296.45 W, 600.00 W, 2722 MHz, 15368 MHz, 70, 100 %
2026/09/03 23:28:18.742, 538.29 W, 600.00 W, 2677 MHz, 15368 MHz, 66, 99 %
2026/09/03 23:28:19.743, 346.72 W, 600.00 W, 2737 MHz, 15368 MHz, 64, 99 %
2026/09/03 23:28:20.743, 352.88 W, 600.00 W, 2745 MHz, 15368 MHz, 69, 99 %
2026/09/03 23:28:21.744, 235.90 W, 600.00 W, 2827 MHz, 15368 MHz, 70, 100 %
2026/09/03 23:28:22.744, 548.35 W, 600.00 W, 2662 MHz, 15368 MHz, 72, 100 %
2026/09/03 23:28:23.745, 400.50 W, 600.00 W, 2737 MHz, 15368 MHz, 66, 100 %
2026/09/03 23:28:24.746, 351.44 W, 600.00 W, 2745 MHz, 15368 MHz, 68, 99 %
2026/09/03 23:28:25.746, 282.14 W, 600.00 W, 2812 MHz, 15368 MHz, 62, 10 %
2026/09/03 23:28:26.747, 392.58 W, 600.00 W, 2677 MHz, 15368 MHz, 72, 100 %
2026/09/03 23:28:27.747, 504.33 W, 600.00 W, 2692 MHz, 15368 MHz, 67, 100 %
2026/09/03 23:28:28.748, 348.91 W, 600.00 W, 2745 MHz, 15368 MHz, 66, 99 %
2026/09/03 23:28:29.749, 356.90 W, 600.00 W, 2745 MHz, 15368 MHz, 66, 99 %
2026/09/03 23:28:30.749, 228.72 W, 600.00 W, 2827 MHz, 15368 MHz, 69, 100 %
2026/09/03 23:28:31.750, 563.27 W, 600.00 W, 2662 MHz, 15368 MHz, 74, 100 %
2026/09/03 23:28:32.751, 417.60 W, 600.00 W, 2745 MHz, 15368 MHz, 70, 100 %
2026/09/03 23:28:33.751, 364.66 W, 600.00 W, 2745 MHz, 15368 MHz, 71, 99 %
2026/09/03 23:28:34.752, 318.15 W, 600.00 W, 2767 MHz, 15368 MHz, 63, 0 %
2026/09/03 23:28:35.752, 334.18 W, 600.00 W, 2685 MHz, 15368 MHz, 73, 100 %
2026/09/03 23:28:36.753, 566.44 W, 600.00 W, 2670 MHz, 15368 MHz, 74, 100 %
2026/09/03 23:28:37.753, 379.08 W, 600.00 W, 2737 MHz, 15368 MHz, 71, 100 %
2026/09/03 23:28:38.754, 358.14 W, 600.00 W, 2752 MHz, 15368 MHz, 70, 99 %
2026/09/03 23:28:39.755, 280.53 W, 600.00 W, 2812 MHz, 15368 MHz, 63, 48 %
2026/09/03 23:28:40.755, 412.75 W, 600.00 W, 2677 MHz, 15368 MHz, 73, 100 %
2026/09/03 23:28:41.756, 543.09 W, 600.00 W, 2670 MHz, 15368 MHz, 68, 99 %
2026/09/03 23:28:42.757, 367.02 W, 600.00 W, 2737 MHz, 15368 MHz, 67, 100 %
2026/09/03 23:28:43.758, 374.00 W, 600.00 W, 2745 MHz, 15368 MHz, 70, 100 %
2026/09/03 23:28:44.759, 275.37 W, 600.00 W, 2820 MHz, 15368 MHz, 64, 35 %
2026/09/03 23:28:45.759, 423.19 W, 600.00 W, 2677 MHz, 15368 MHz, 74, 100 %
2026/09/03 23:28:46.760, 546.91 W, 600.00 W, 2655 MHz, 15368 MHz, 71, 99 %
2026/09/03 23:28:47.761, 374.76 W, 600.00 W, 2737 MHz, 15368 MHz, 73, 99 %
2026/09/03 23:28:48.762, 367.02 W, 600.00 W, 2737 MHz, 15368 MHz, 70, 99 %
2026/09/03 23:28:49.763, 293.28 W, 600.00 W, 2805 MHz, 15368 MHz, 65, 25 %
2026/09/03 23:28:50.763, 374.02 W, 600.00 W, 2670 MHz, 15368 MHz, 74, 100 %
2026/09/03 23:28:51.764, 559.32 W, 600.00 W, 2655 MHz, 15368 MHz, 75, 100 %
2026/09/03 23:28:52.765, 379.58 W, 600.00 W, 2730 MHz, 15368 MHz, 68, 99 %
2026/09/03 23:28:53.765, 378.61 W, 600.00 W, 2737 MHz, 15368 MHz, 74, 100 %
2026/09/03 23:28:54.766, 345.13 W, 600.00 W, 2737 MHz, 15368 MHz, 66, 0 %
2026/09/03 23:28:55.767, 257.43 W, 600.00 W, 2752 MHz, 15368 MHz, 74, 100 %
2026/09/03 23:28:56.768, 559.06 W, 600.00 W, 2655 MHz, 15368 MHz, 76, 100 %
2026/09/03 23:28:57.769, 447.59 W, 600.00 W, 2722 MHz, 15368 MHz, 69, 100 %
2026/09/03 23:28:58.770, 372.40 W, 600.00 W, 2737 MHz, 15368 MHz, 72, 100 %
2026/09/03 23:28:59.770, 374.19 W, 600.00 W, 2737 MHz, 15368 MHz, 70, 99 %
2026/09/03 23:29:00.771, 197.26 W, 600.00 W, 2820 MHz, 15368 MHz, 65, 4 %
2026/09/03 23:29:01.771, 537.44 W, 600.00 W, 2670 MHz, 15368 MHz, 75, 100 %
2026/09/03 23:29:02.772, 523.79 W, 600.00 W, 2655 MHz, 15368 MHz, 71, 99 %
2026/09/03 23:29:03.773, 381.13 W, 600.00 W, 2722 MHz, 15368 MHz, 72, 100 %
2026/09/03 23:29:04.774, 380.49 W, 600.00 W, 2730 MHz, 15368 MHz, 73, 99 %
2026/09/03 23:29:05.774, 320.24 W, 600.00 W, 2767 MHz, 15368 MHz, 66, 0 %
2026/09/03 23:29:06.775, 302.34 W, 600.00 W, 2707 MHz, 15368 MHz, 75, 100 %
2026/09/03 23:29:07.776, 552.67 W, 600.00 W, 2655 MHz, 15368 MHz, 76, 100 %
2026/09/03 23:29:08.777, 454.97 W, 600.00 W, 2722 MHz, 15368 MHz, 74, 100 %
2026/09/03 23:29:09.777, 376.70 W, 600.00 W, 2737 MHz, 15368 MHz, 73, 99 %
2026/09/03 23:29:10.778, 383.15 W, 600.00 W, 2730 MHz, 15368 MHz, 75, 100 %
2026/09/03 23:29:11.780, 237.72 W, 600.00 W, 2820 MHz, 15368 MHz, 66, 0 %
2026/09/03 23:29:12.780, 445.78 W, 600.00 W, 2670 MHz, 15368 MHz, 76, 100 %
2026/09/03 23:29:13.781, 555.01 W, 600.00 W, 2655 MHz, 15368 MHz, 76, 100 %
2026/09/03 23:29:14.781, 403.88 W, 600.00 W, 2730 MHz, 15368 MHz, 74, 100 %
2026/09/03 23:29:15.782, 384.92 W, 600.00 W, 2745 MHz, 15368 MHz, 73, 99 %
2026/09/03 23:29:16.783, 384.30 W, 600.00 W, 2722 MHz, 15368 MHz, 74, 100 %
2026/09/03 23:29:17.784, 171.88 W, 600.00 W, 2820 MHz, 15368 MHz, 72, 84 %
2026/09/03 23:29:18.784, 524.91 W, 600.00 W, 2655 MHz, 15368 MHz, 76, 100 %
2026/09/03 23:29:19.785, 501.52 W, 600.00 W, 2677 MHz, 15368 MHz, 74, 100 %
2026/09/03 23:29:20.786, 369.28 W, 600.00 W, 2745 MHz, 15368 MHz, 73, 99 %
2026/09/03 23:29:21.786, 368.35 W, 600.00 W, 2730 MHz, 15368 MHz, 74, 100 %
2026/09/03 23:29:22.787, 291.96 W, 600.00 W, 2805 MHz, 15368 MHz, 67, 13 %
2026/09/03 23:29:23.787, 159.03 W, 600.00 W, 2812 MHz, 15368 MHz, 67, 23 %
2026/09/03 23:29:24.788, 184.94 W, 600.00 W, 2745 MHz, 15368 MHz, 67, 25 %
2026/09/03 23:29:25.789, 181.76 W, 600.00 W, 2745 MHz, 15368 MHz, 66, 21 %
2026/09/03 23:29:26.789, 183.76 W, 600.00 W, 2752 MHz, 15368 MHz, 66, 25 %
2026/09/03 23:29:27.790, 181.33 W, 600.00 W, 2745 MHz, 15368 MHz, 66, 24 %
2026/09/03 23:29:28.791, 183.48 W, 600.00 W, 2745 MHz, 15368 MHz, 66, 25 %
2026/09/03 23:29:29.791, 180.53 W, 600.00 W, 2745 MHz, 15368 MHz, 65, 24 %
2026/09/03 23:29:30.792, 179.22 W, 600.00 W, 2745 MHz, 15368 MHz, 65, 23 %
2026/09/03 23:29:31.793, 169.22 W, 600.00 W, 2745 MHz, 15368 MHz, 63, 0 %
2026/09/03 23:29:32.793, 118.45 W, 600.00 W, 2812 MHz, 15368 MHz, 63, 0 %
2026/09/03 23:29:33.794, 124.34 W, 600.00 W, 2812 MHz, 15368 MHz, 63, 0 %
2026/09/03 23:29:34.794, 120.92 W, 600.00 W, 2610 MHz, 15368 MHz, 62, 0 %
2026/09/03 23:29:35.795, 107.12 W, 600.00 W, 2610 MHz, 16004 MHz, 62, 0 %
2026/09/03 23:29:36.795, 106.12 W, 600.00 W, 2610 MHz, 16004 MHz, 62, 0 %
2026/09/03 23:29:37.796, 99.22 W, 600.00 W, 2610 MHz, 15368 MHz, 61, 0 %
